THEME,TITLE,ARTIST,YEAR,SPOTIFY_URL
Life_and_death,9_to_5,Dolly_Parton,1980,http://open.spotify.com/track/5UWYJWoVXRpaLuzzXmHqg8
Life_and_death,Another_Brick_in_the_Wall__Part_II,Pink_Floyd,1979,
Life_and_death,Message_in_a_Bottle,The_Police,1979,http://open.spotify.com/track/33MxZySx17wtJmXUeQwrdG
Life_and_death,Glory_Box,Portishead,1994,http://open.spotify.com/track/1kP7mnqqSsCxmIqHnr2m20
Life_and_death,Sour_Times,Portishead,1994,http://open.spotify.com/track/0vKW55N3nrlWCD4U3YTwaH
Life_and_death,Stagger_Lee,Lloyd_Price,1958,http://open.spotify.com/track/3CrbWMJbTlI9T4pB7p5J35
Life_and_death,Paranoid_Android,Radiohead,1997,http://open.spotify.com/track/2EuMREhmnIPQFaqXUH5yPu
Life_and_death,(Sittinâ€™_On)_The_Dock_of_the_Bay,Otis_Redding,1968,http://open.spotify.com/track/0y8h1AJzI4y7UxzX5xdVpo
Life_and_death,Paint_it_Black,The_Rolling_Stones,1966,http://open.spotify.com/track/29njOUf53Vc91WEeya44vO
Life_and_death,I_Seen_a_Man_Die,Scarface,1994,
Life_and_death,Me_and_Julio_Down_By_the_Schoolyard,Paul_Simon,1972,http://open.spotify.com/track/1XU3s83WnD0EZh6KZHNLEX
Life_and_death,Feeling_Good,Nina_Simone,1965,http://open.spotify.com/track/0XaVWd4MhlnxT6uUpFV501
Life_and_death,It_Was_a_Very_Good_Year,Frank_Sinatra,1965,http://open.spotify.com/track/5lDcHK1FUDAQnMrvMGsGvA
Life_and_death,Piss_Factory,Patti_Smith,1974,http://open.spotify.com/track/4jue8yd6Ct7191KkADXyzO
Life_and_death,Dress_Sexy_at_My_Funeral,Smog,2000,
Life_and_death,100%,Sonic_Youth,1992,http://open.spotify.com/track/22FuG2QEbazTAzzSBOULk4
Life_and_death,No_Surrender,Bruce_Springsteen,1984,http://open.spotify.com/track/5eMjyo7t0lAl5PobsAqSe2
Life_and_death,O_Death,Ralph_Stanley,2000,
Life_and_death,Once_in_a_Lifetime,Talking_Heads,1980,http://open.spotify.com/track/7CIYGsVYYqUyNnwmU2bc32
Life_and_death,Psycho_Killer,Talking_Heads,1977,http://open.spotify.com/track/1F9RobwaMi1mimBs0hW3kB
Life_and_death,This_Is_the_Day,The_The,1983,http://open.spotify.com/track/5O7RVmqK3AYoFfyeafxOqH
Life_and_death,Wish_Someone_Would_Care,Irma_Thomas,1964,http://open.spotify.com/track/4gyA9RzfJvZRw7YDDPJRZO
Life_and_death,The_End_of_the_Rainbow,Richard_and_Linda_Thompson,1974,http://open.spotify.com/track/4A1SdZ4anubLlSu1NRtQuZ
Life_and_death,I_Ainâ€™t_Mad_at_Cha,Tupac,1996,http://open.spotify.com/track/5IruGb6BKWcB7hpPnj4YQO
Life_and_death,Hail_Mary,Tupac_-_as_Makaveli,1997,http://open.spotify.com/track/2jNlqJV2GnmKosuuvJS8RY
Life_and_death,Exit,U2,1987,http://open.spotify.com/track/7EyUsCwlxmxIib6CWWSo76
Life_and_death,One,U2,1992,http://open.spotify.com/track/4lnFwlk4m7hhFHCWmMbLqW
Life_and_death,Walk_Like_a_Man,Frankie_Valli_and_the_Four_Seasons,1963,http://open.spotify.com/track/3ebFVCEIcB3zW9RbnHk28D
Life_and_death,Jesus,The_Velvet_Underground,1969,http://open.spotify.com/track/030AxdYEncwjWPZGEL2fDa
Life_and_death,Rufus_Is_a_Tit_Man,Loudon_Wainwright_III,1975,http://open.spotify.com/track/7ELRQhh1oVMPQCPUiUqrvH
Life_and_death,Martha,Tom_Waits,1973,http://open.spotify.com/track/2r0SdO3iOO3dmmVUdwzwzD
Life_and_death,You_in_the_Sky,The_Waterboys,2006,
Life_and_death,Frankie_and_Johnny,Mae_West,1928,
Life_and_death,23_Years_Ago,Paul_Westerberg,2004,http://open.spotify.com/track/40C20xZeOnu64jvXMTJ1ZL
Life_and_death,Grandmaâ€™s_Hands,Bill_Withers,1971,http://open.spotify.com/track/1qfDfZAvrkSAFrAR2FTQDv
Life_and_death,My_Death,Scott_Walker,1967,http://open.spotify.com/track/4mL9NVLLrBJz1kmrM2M5qd
Life_and_death,Moon_On_Your_Pyjamas,Paul_Weller,1993,
Life_and_death,Iâ€™m_So_Lonesome_I_Could_Cry,Hank_Williams,1949,http://open.spotify.com/track/3bAWaK1KyeFpww4xK8ztyO
Life_and_death,My_Son_Calls_Another_ManÂ Daddy,Hank_Williams,1950,http://open.spotify.com/track/5wZhj1LcXztboIh3T1VgMw
Life_and_death,Donâ€™t_You_Worry_â€˜Bout_a_Thing,Stevie_Wonder,1973,
Life_and_death,Germ_Free_Adolescents,X-Ray_Spex,1978,http://open.spotify.com/track/0h0TIuu7EHy43Cw3aEETjF
Life_and_death,Neil_Young,Old_Man,1972,http://open.spotify.com/track/2AylP2SrOxus7LieLnzUQG
Life_and_death,Warren_Zevon,Keep_Me_in_Your_Heart,2003,
Party_songs,Pacific_State,808_State,1989,
Party_songs,Dancing_Queen,Abba,1976,http://open.spotify.com/track/2rgqPSIRAfaO2MGo9smdSX
Party_songs,Back_in_Black,AC/DC,1980,
Party_songs,Because_I_Got_High,Afroman,2001,http://open.spotify.com/track/5ztUVSEAJKW6lw4X03ae48
Party_songs,Uptown_Top_Ranking,Althea_and_Donna,1977,http://open.spotify.com/track/34zWZOSpU2V1ab0PiZCcv4
Party_songs,Windowlicker,Aphex_Twin,1999,
Party_songs,I_Bet_You_Look_Good_On_theÂ Dancefloor,Arctic_Monkeys,2005,http://open.spotify.com/track/5U2OpjVE3r64Nm8tyR2T9S
Party_songs,Re-Rewind,The_Artful_Dodger_featuring_Craig_David,1999,http://open.spotify.com/track/0rKbtHLiAeta9tnONNYlAC
Party_songs,Bourgie_Bourgie_,Ashford_and_Simpson,1979,http://open.spotify.com/track/2qwFWKUwT7SqADAWtWEn1s
Party_songs,9pm_(Till_I_Come),ATB,1999,http://open.spotify.com/track/1CgbwsrNDlFrRuk2ebQ7zr
Party_songs,Love_Shack,The_B-52â€™s,1989,http://open.spotify.com/track/0OyTSpN4gGPSIDuGbKzMEu
Party_songs,Yes_Sir__I_Can_Boogie,Baccara,1977,http://open.spotify.com/track/268jT4m5ztrceh5qdzpQ68
Party_songs,(You_Gotta)_Fight_for_Your_Right_(To_Party),Beastie_Boys,1987,http://open.spotify.com/track/47jYDzCytZHNQkCEfs8Dgf
Party_songs,Night_Fever,Bee_Gees,1978,http://open.spotify.com/track/66wpCqkkM6MrxXSbfgmsrh
Party_songs,Tighten_Up,Archie_Bell_and_the_Drells,1968,http://open.spotify.com/track/0qKCm8yeHoRJTpryDDQ9TT
Party_songs,Night,Benga_and_Coki,2007,
Party_songs,Big_Time_Sensuality,BjÃ¶rk,1993,http://open.spotify.com/track/2MaZUlTMFaTWYH7VnQL6rk
Party_songs,Letâ€™s_Start_II_Dance_Again,Hamilton_Bohannon,1981,
Party_songs,Letâ€™s_Dance,David_Bowie,1983,http://open.spotify.com/track/2nIuUXnHHzS3wymUhJdVa8
Party_songs,Self_Control,Laura_Branigan,1984,http://open.spotify.com/track/4bpHayutj5AejSwtEpyvUR
Party_songs,Hang_On_in_There_Baby,Johnny_Bristol,1974,http://open.spotify.com/track/03ZrvcYZGCYpimu6dYdhPY
Party_songs,Land_of_1_000_Dances,Cannibal_and_the_Headhunters,1965,http://open.spotify.com/track/0WRQZg69vaeU0fB2EHGAEw
Party_songs,Love_Will_Keep_Us_Together,Captain_and_Tennille_,1975,http://open.spotify.com/track/10pcZvQ4QTKeHRvTUAeHVD
Party_songs,Flashdance,Irene_Cara,1983,http://open.spotify.com/track/4H1wVutCHT8Pncz6jWjVrg
Party_songs,Cocaine_Blues,Johnny_Cash,1968,http://open.spotify.com/track/6ogJG0epBYDCMb37n8z637
Party_songs,Shake_Your_Tailfeather,Ray_Charles,1980,
Party_songs,Le_Freak,Chic,1978,http://open.spotify.com/track/4HHQNuSudz9yv7piGFMchm
Party_songs,Weekend,Class_Action,1981,
Party_songs,Machine_Gun,Commodores,1974,http://open.spotify.com/track/2INLSpeJq53F0HtnNHV3Ad
Party_songs,Sweet_Soul_Music,Arthur_Conley,1967,http://open.spotify.com/track/0pvA063uNyGQFp7DNtmk0P
Party_songs,Brimful_of_Asha,Cornershop,1997,http://open.spotify.com/track/3Zh5cecN8TqelTN30SJUww
Party_songs,Drug_Train,The_Cramps,1980,http://open.spotify.com/track/4a61QVxWahKxq40GtkcS3x
Party_songs,Somebody_Oughta_Turn_YourÂ Head_Around,Crystal_Mansion,1972,
Party_songs,Da_Funk,Daft_Punk,1995,http://open.spotify.com/track/0MyY4WcN7DIfbSmp5yej5z
Party_songs,Gabriel,Roy_Davis_Jr,1998,
Party_songs,Groove_Is_in_the_Heart,Deee-Lite,1990,http://open.spotify.com/track/2UVLuddklEVak5PXgC7baA
Party_songs,Just_Canâ€™t_Get_Enough,Depeche_Mode,1981,http://open.spotify.com/track/4DAEaxpxKJy0Hq5mAiEnOO
Party_songs,Whip_It,Devo,1980,http://open.spotify.com/track/6QG0wcgoCsa9pqFyTg0rRO
NA,,,NA,
Party_songs,Soul_Makossa,Manu_Dibango,1972,http://open.spotify.com/track/4JaOd0NUBTckYFZMguuY7M
Party_songs,Cokane_in_My_Brain,Dillinger,1976,http://open.spotify.com/track/4qhRH8f3Du6ooDZFaKou45
Party_songs,Long_Train_Runninâ€™,Doobie_Brothers,1973,http://open.spotify.com/track/6DwWChkbqCyv1wwflMkLRZ
Party_songs,Hit_Me_With_Your_RhythmÂ Stick,Ian_Dury_and_the_Blockheads,1978,
Party_songs,Boogie_Wonderland,Earth__Wind_and_Fire,1979,http://open.spotify.com/track/0jyElqUm59deyol951jPsr
Party_songs,Talking_With_Myself,Electribe_101,1988,http://open.spotify.com/track/3f51nzhw9mL1iUUYehPYCg
Party_songs,Livinâ€™_Thing,Electric_Light_Orchestra,1976,http://open.spotify.com/track/7l6rfNKHyD8MsXkJztfzFi
Party_songs,The_Clapping_Song,Shirley_Ellis,1965,
Party_songs,Be_Faithful,Fatman_Scoop_featuring_the_Crooklyn_Clan,1999,
NA,,,NA,
Party_songs,Doctor_Love,First_Choice,1977,
Party_songs,The_Gnu,Flanders_and_Swann,1959,http://open.spotify.com/track/52HRCPyzVqut2PK1IglGje
Party_songs,Think_About_It_(What_Is_Wrong_With_the_World_Today),Flight_of_the_Conchords,2008,http://open.spotify.com/track/2X9FjhzcAdujUqalXXXD27
Party_songs,One_Nation_Under_a_Groove,Funkadelic,1978,
Party_songs,Biology,Girls_Aloud,2005,http://open.spotify.com/track/5gVFOj7whQCfMoXNXePOIt
Party_songs,Dare,Gorillaz,2005,http://open.spotify.com/track/4Hff1IjRbLGeLgFgxvHflk
Party_songs,All_I_Want_for_Christmas_Is_a_Dukla_Prague_Away_Kit,Half_Man_Half_Biscuit,1986,
Party_songs,Rokit,Herbie_Hancock,1983,
Party_songs,WFL_(Think_About_the_Future)_,Happy_Mondays,1989,http://open.spotify.com/track/3xI5fXGrMMvn8EZIdYxW56
Party_songs,Back_to_My_Roots,Richie_Havens,1981,http://open.spotify.com/track/6PFsub5iIJwrBb8qBRqmiV
Party_songs,Over_and_Over,Hot_Chip,2006,http://open.spotify.com/track/6m5D7zGVbzAxceDXQTsRSX
Party_songs,Jump_Around,House_of_Pain,1992,http://open.spotify.com/track/2oTDOIAdsxPTE7yAp4YOcv
Party_songs,Last_Night_a_DJ_Saved_My_Life,Indeep,1982,
Party_songs,Donâ€™t_Stop_â€™Til_You_Get_Enough,Michael_Jackson,1979,http://open.spotify.com/track/5NWKkTdkHSZalDaorymVHQ
Party_songs,Off_the_Wall,Michael_Jackson,1979,http://open.spotify.com/track/2qfiBST2NqT6PXnwaW9Gbn
Party_songs,I_Love_Rockâ€™nâ€™Roll,Joan_Jett_and_the_Blackhearts,1982,
Party_songs,Nightclubbing,Grace_Jones,1981,http://open.spotify.com/track/26aTdkjT06bukXYdJRuhtN
Party_songs,Williams_Blood_(Aeroplane_remix),Grace_Jones,2008,
Party_songs,Cocktails_for_Two,Spike_Jones_and_His_City_Slickers,1944,http://open.spotify.com/track/3JmwSgu1vxYXdblOJMXUQz
Party_songs,Transmission,Joy_Division,1979,http://open.spotify.com/track/69aXQyUnUC0BWgATlSWNB2
Party_songs,We_Are_Your_Friends,Justice_v_Simian,2002,http://open.spotify.com/track/2iJDCXpFPwxgFO6MBozHmb
Party_songs,Silly_Games_,Janet_Kay,1979,http://open.spotify.com/track/4sBBSqBIG5gnlx95QQj4XH
Party_songs,Louie_Louie,The_Kingsmen,1963,http://open.spotify.com/track/3VctpyG5B5Y6dbTep9NmOP
Party_songs,Golden_Skans,Klaxons,2007,http://open.spotify.com/track/0RG6G9tAMdFRASUf31TRxr
Party_songs,My_Sharona,The_Knack,1979,http://open.spotify.com/track/1FTnBp64Iy26qERGibjknm
Party_songs,Numbers/Computer_World_2,Kraftwerk,1981,http://open.spotify.com/track/3WgqXxHygR2HMVDjwhy3rS
Party_songs,Upside_Down,Fela_Kuti,1976,http://open.spotify.com/track/0dle66YE2om3mCgTguJLOK
Party_songs,Jimmy_Jimmy_Aaja,Bappi_Lahiri/Parvati_Khan,1982,http://open.spotify.com/track/4I0v1IDuMR868pgT7y5PPM
Party_songs,Girls_Just_Want_to_Have_Fun,Cyndi_Lauper,1983,http://open.spotify.com/track/7sMGwiS4vOMcz86ZY3vKYM
Party_songs,Pow!_(Forward),Lethal_Bizzle,2004,http://open.spotify.com/track/37uFAVNwaRF7XUdByyJyNN
Party_songs,LFO,LFO,1990,
Party_songs,Canâ€™t_Stand_Me_Now,The_Libertines,2004,http://open.spotify.com/track/2cY5MaSgqNXLSkjGb5iRl1
Party_songs,Is_It_All_Over_My_Face,Loose_Joints,1980,
Party_songs,Love_Loves_to_Love_Love,Lulu,1967,http://open.spotify.com/track/185Uc0jhEnHBZW1KYN9YCk
Party_songs,Pop_Muzik,M,1979,http://open.spotify.com/track/0SHbehTzk01RfLDVAVaCtA
Party_songs,Cross_the_Tracks_(We_Better_Go_Back),Maceo_and_the_Macks,1975,http://open.spotify.com/track/6n87nzWTGpNr26NbkNQoVv
Party_songs,There_But_for_the_Grace_of_God,Machine,1979,
Party_songs,Beautiful_Stranger,Madonna,1999,http://open.spotify.com/track/0FEVHpFTuSJUY59YQjZm2G
Party_songs,Everybody,Madonna,1982,http://open.spotify.com/track/3i6PtDe9qmRDBEdSSpouBB
Party_songs,Holiday,Madonna,1983,http://open.spotify.com/track/2T8cZAwbhrTVjGwZo5c7sK
Party_songs,Rock_Your_Baby,George_McCrae,1974,http://open.spotify.com/track/1lmfsSEuxU4PpT739Kihno
Party_songs,Buffalo_Gals,Malcolm_McLaren,1983,http://open.spotify.com/track/4gCo2r1gCEw70OAq9cF1uW
Party_songs,Move_On_Up,Curtis_Mayfield,1970,http://open.spotify.com/track/6evohxlACvIJ6vAs1083NQ
Party_songs,White_Lines_(Donâ€™t_Do_It),Grandmaster_Melle_Mel,1983,
Party_songs,Kids,MGMT,2008,http://open.spotify.com/track/2IAcYOEnZWTn3yR6LDslRY
Party_songs,Paper_Planes_(DFA_remix),MIA,2008,http://open.spotify.com/track/2UZ6MDDg3y5fTAzQU3YYfo
Party_songs,4_My_People,Missy_Elliott,2001,http://open.spotify.com/track/2er94TdlKpJSMZSc8qha09
Party_songs,Bedazzled,Dudley_Moore_and_Peter_Cook,1967,
Party_songs,Hot_in_Herre,Nelly,2002,http://open.spotify.com/track/652F9V2xyoY43Pj8urZ4zM
Party_songs,True_Faith,New_Order,1987,http://open.spotify.com/track/1n8WaWEUZx3GeknGwh02DC
Party_songs,Short_People,Randy_Newman,1977,http://open.spotify.com/track/6emIUUgOV0lPgUYbJ1RZ7I
Party_songs,Iâ€™m_in_the_Mood_for_Dancing,The_Nolans,1979,http://open.spotify.com/track/5ZfCBpUOj3guBzjQIsDhIr
Party_songs,Cigarettes_and_Alcohol,Oasis,1994,
Party_songs,Got_Your_Money,Olâ€™_Dirty_Bastard,1999,
Party_songs,Hey_Ya!,OutKast,2003,http://open.spotify.com/track/4QhYssD3qdSGd5yqW0h7cI
Party_songs,Acid_Tracks,Phuture,1987,
Party_songs,Papaâ€™s_Got_a_Brand_New_Pigbag,Pigbag,1981,http://open.spotify.com/track/1t1kkvAe1iP5Xa6vCv3j9Z
Party_songs,Stop_Bajon_(Primavera),Tullio_De_Piscopo,1984,http://open.spotify.com/track/1JcmMYyRAbj00Q90oHBsBr
Party_songs,Witness_the_Pitness,Pitman,2002,
Party_songs,Streams_of_Whiskey,The_Pogues,1984,http://open.spotify.com/track/4ftQUqPjuk4KtAIHqqYzmN
Party_songs,Jump_(For_My_Love),The_Pointer_Sisters,1984,http://open.spotify.com/track/59K6GctkD8lWljFYa8eE6D
Party_songs,Brass_in_Pocket,The_Pretenders,1979,http://open.spotify.com/track/3LRFgPsd8LwJb8TJchrAuO
Party_songs,Loaded,Primal_Scream,1991,http://open.spotify.com/track/5uWCPq3jVOuiun7Uku3wiU
Party_songs,1999,Prince,1983,http://open.spotify.com/track/4CEKJRYtYDp0GPzw9JGZYX
Party_songs,Letâ€™s_Go_Crazy,Prince,1984,http://open.spotify.com/track/7050AA1cNN8s3482pgx2bO
Party_songs,Out_of_Space,The_Prodigy,1992,http://open.spotify.com/track/6XlhmDYOFPSWho2gib2F9z
Party_songs,Hit_the_Bongo,Tito_Puente,1968,
Party_songs,Sorted_for_Es_and_Wizz,Pulp,1995,http://open.spotify.com/track/6DEakx9CewGzF3u9UEyJvD
Party_songs,Now_Iâ€™m_Here,Queen,1974,http://open.spotify.com/track/0s0i59YQo6TBJXEvxkoIfU
Party_songs,Feel_Good_Hit_of_the_Summer,Queens_of_the_Stone_Age,2000,http://open.spotify.com/track/48l5x5ghGRhz10rbuKrI0n
Party_songs,House_of_Jealous_Lovers,The_Rapture,2002,http://open.spotify.com/track/7lsMHdLHRRkGElzVPn91ZW
Party_songs,All_Night_Long_(All_Night),Lionel_Richie,1983,http://open.spotify.com/track/7HcIV2tSBj8O8RtGed2ViS
Party_songs,Someday,Ce_Ce_Rogers,1987,
Party_songs,Witness_(1_Hope),Roots_Manuva,2001,http://open.spotify.com/track/1qNpcgSkAWWbIBDDkwkqH1
Party_songs,Virginia_Plain,Roxy_Music,1972,http://open.spotify.com/track/6b4wMiPcl21hL8owVgIshi
Party_songs,Car_Wash,Rose_Royce,1976,http://open.spotify.com/track/1tJtx09XQnxaynZLOaTNfZ
Party_songs,Once_You_Get_Started,Rufus_featuring_Chaka_Khan,1974,http://open.spotify.com/track/5jAhlLUmtIBRTzM3f1Im6r
Party_songs,Baby_Letâ€™s_Dance_Together,Sapan_Chakraborty,1978,
Party_songs,Runaway,Salsoul_Orchestra,1977,
Party_songs,The_Bottle,Gil_Scott-Heron,1974,http://open.spotify.com/track/4lgCSMpVERwvfa9A8tDXJQ
Party_songs,Happy,Max_Sedgley,2003,http://open.spotify.com/track/4hIwQWVYQ3SMSjkVXrMJKv
Party_songs,On_My_Radio,Selector,1979,http://open.spotify.com/track/3Qmtadha85zkLH1H9EGi3u
Party_songs,Let_the_Music_Play,Shannon,1983,http://open.spotify.com/track/5RgGHpa9S3txqJTxyRChx4
Party_songs,Begin_the_Beguine,Artie_Shaw,1938,http://open.spotify.com/track/7zZoN83WXRCiVCyzdCFihV
Party_songs,Dat,Pluto_Shervington,1976,
Party_songs,Gin_House_Blues,Nina_Simone,1975,http://open.spotify.com/track/0aGprKPHGtQyQZ9RCQ9mNI
Party_songs,Lost_in_Music,Sister_Sledge,1979,http://open.spotify.com/track/3FnkIp37lBYvHljKemR6zp
Party_songs,Heâ€™s_the_Greatest_Dancer,Sister_Sledge,1979,http://open.spotify.com/track/5MuNxNox3zTanAFIO5KcTl
Party_songs,I_Wish,Skee-Lo,1995,
Party_songs,Dance_to_the_Music,Sly_and_the_Family_Stone,1968,http://open.spotify.com/track/6W9t1lhkATr4XrnXXgL2CV
Party_songs,Nite_Klub,The_Specials,1979,http://open.spotify.com/track/2wpQZvvrg6zUBPPBdWgcLK
Party_songs,You_Make_Me_Feel_(Mighty_Real),Sylvester,1978,http://open.spotify.com/track/0DY0B9PkxKFVs0YagNcAC4
Party_songs,(Under_Mi)_Sleng_Teng,Wayne_Smith,1985,http://open.spotify.com/track/3l9oTzHXnAJcg4x2jU6DvX
Party_songs,How_Soon_Is_Now?,The_Smiths,1985,
Party_songs,Memorabilia,Soft_Cell,1982,http://open.spotify.com/track/6nePlBdKTESydzjOEHt6vX
Party_songs,Beat_the_Clock,Sparks,1979,
Party_songs,Iâ€™m_a_Man,The_Spencer_Davis_Group,1967,http://open.spotify.com/track/7vRhkN9rpM0FtDhBdZypn4
Party_songs,Young_Hearts_Run_Free,Candi_Staton,1976,http://open.spotify.com/track/3MFa9idQuY4iJLWsZl3tIQ
Party_songs,SueÃ±o_Latino,SueÃ±o_Latino,1989,
Party_songs,Saturday_Nite_Special,The_Sundown_Playboys,1972,
Party_songs,Wipe_Out,The_Surfaris,1962,http://open.spotify.com/track/6uudeEvl6t5WrFgobojt3D
Party_songs,Rapperâ€™s_Delight,The_Sugarhill_Gang,1979,http://open.spotify.com/track/1qb27ZTsi0gVxHteAjPOyD
Party_songs,Do_What_You_Wanna_Do,T-Connection,1977,http://open.spotify.com/track/5PzK3L2Lm4mbo0H89CAWzg
Party_songs,Shout,Tears_for_Fears,1984,http://open.spotify.com/track/4E1n2cvH7Wb7xZ568rHHNy
Party_songs,Cloud_Nine,The_Temptations,1968,http://open.spotify.com/track/5yGqsTtt4oDRY1FdVsVqSL
Party_songs,Great_DJ,The_Ting_Tings,2008,http://open.spotify.com/track/3kmSzP8JUM4kUwPWbOFwqA
Party_songs,Disco_Inferno,The_Trammps,1976,http://open.spotify.com/track/5jUA1njy3h6ynHLvPdEVHt
Party_songs,A_Punk,Vampire_Weekend,2008,http://open.spotify.com/track/0euZeG7kpPhtp4V6e8b9kC
Party_songs,Me_and_Baby_Brother,War,1973,http://open.spotify.com/track/28q8PaM3ROCZMKeNRBg5Yq
Party_songs,Break_Dance_â€“_Electric_Boogie,West_Street_Mob,1983,
NA,,,NA,
Party_songs,My_Generation,The_Who,1965,http://open.spotify.com/track/4kxrawSkeAoJiASQArwqYO
Party_songs,Last_Night_Changed_It_All,Esther_Williams,1976,http://open.spotify.com/track/6zMgWeJracgip80YQZsIj2
Party_songs,(Your_Love_Keeps_Lifting_Me)_Higher_and_Higher,Jackie_Wilson,1967,
Party_songs,Turn_Off_the_Lights,Larry_Young,1975,http://open.spotify.com/track/2kXBmTMIDIlNSQEeaQl95A
